Country Name,year,GDP,population
Haiti,2003,2960306120.93557,8976552.0
Hungary,2003,85324771841.4118,10129552.0
IBRD only,2003,6727577107713.12,4121738823.0
IDA & IBRD total,2003,7229580059287.58,5288758037.0
IDA total,2003,502102621666.051,1167019214.0
IDA blend,2003,210422237202.087,385980348.0
Indonesia,2003,234772463823.808,220545214.0
IDA only,2003,291258725207.766,781038866.0
Isle of Man,2003,2264911806.90354,74587.0
India,2003,599592902016.345,1108027848.0
Not classified,2003,164285112866.817,3996521.0
Ireland,2003,164285112866.817,3996521.0
"Iran, Islamic Rep.",2003,153544751395.431,68812713.0
Iraq,2003,179885815374.719,25627626.0
Iceland,2003,11316441660.0399,289521.0
Israel,2003,126864966908.939,6689700.0
Italy,2003,1569649661399.55,57313203.0
Jamaica,2003,9399447609.1835,2712511.0
Jordan,2003,10195660789.8449,5396774.0
Japan,2003,4445658071221.86,127718000.0
Kazakhstan,2003,30833699702.7594,14909018.0
Kenya,2003,14904517649.8476,34130852.0
Kyrgyz Republic,2003,1919012780.97086,5043300.0
Cambodia,2003,4658246918.27092,12853124.0
Kiribati,2003,90231856.8000519,88895.0
St. Kitts and Nevis,2003,465850739.628517,47306.0
"Korea, Rep.",2003,680520724062.403,47892330.0
Kuwait,2003,47875838926.1745,2169118.0
Latin America & Caribbean (excluding high income),2003,1712770091442.99,479514487.0
Lao PDR,2003,2023324407.30316,5579656.0
Lebanon,2003,20082918739.6352,3701464.0
Liberia,2003,416000000.0,3116233.0
Libya,2003,26265625000.0,5615952.0
St. Lucia,2003,823837141.096296,160973.0
Latin America & Caribbean,2003,2050862255942.79,546478662.0
Least developed countries: UN classification,2003,237210600220.672,717572892.0
Low income,2003,154736984332.67,505488618.0
Liechtenstein,2003,3070691319.52179,34321.0
Sri Lanka,2003,18881765437.2151,19215307.0
Lower middle income,2003,1583977463321.46,2399909122.0
Low & middle income,2003,6780397208539.95,5221946114.0
Lesotho,2003,1157832934.55127,1918097.0
Late-demographic dividend,2003,4246980111207.79,2089475459.0
Lithuania,2003,18802576988.1557,3415213.0
Luxembourg,2003,29557325056.4334,451630.0
Latvia,2003,11748433157.0533,2287955.0
"Macao SAR, China",2003,8195033162.12038,460147.0
St. Martin (French part),2003,52064058833.9739,27363.0
Morocco,2003,52064058833.9739,29843937.0
Monaco,2003,3588988600.70294,32933.0
Moldova,2003,1980901553.51226,3612874.0
Madagascar,2003,5474030080.24451,17279141.0
Maldives,2003,1052121054.6875,302209.0
Middle East & North Africa,2003,1089098416129.6,335522845.0
Mexico,2003,729336319677.449,105640453.0
Marshall Islands,2003,126887600.0,52116.0
Middle income,2003,6627206396728.02,4716457496.0
"Macedonia, FYR",2003,4946292774.79046,2053426.0
Mali,2003,4703504466.53245,12005128.0
Malta,2003,5456583589.39342,398582.0
Myanmar,2003,10467109977.6717,47624894.0
Middle East & North Africa (excluding high income),2003,511780801926.394,296114536.0
Montenegro,2003,1707710053.14938,612267.0
Mongolia,2003,1595297355.78349,2469286.0
Northern Mariana Islands,2003,1239000000.0,67422.0
Mozambique,2003,5597367853.40358,19716598.0
Mauritania,2003,1563074859.52173,2957117.0
Mauritius,2003,5609831328.0648,1213370.0
Malawi,2003,3208837077.25069,12336687.0
Malaysia,2003,110202368421.053,24688703.0
North America,2003,12407237511367.9,321847258.0
Namibia,2003,4931312147.21007,1986535.0
New Caledonia,2003,2682347064.3642,225296.0
Niger,2003,2731416346.48158,12656870.0
Nigeria,2003,67655813930.0926,131972533.0
Nicaragua,2003,5322454925.84746,5240879.0
Netherlands,2003,571863431151.242,16225302.0
Norway,2003,228752436371.854,4564855.0
Nepal,2003,6330473096.54071,24950623.0
Nauru,2003,6330473096.54071,10106.0
New Zealand,2003,88250885550.2626,4027200.0
OECD members,2003,31715584731290.8,1181328844.0
Oman,2003,21633810143.0429,2385255.0
Other small states,2003,121783875631.806,22141340.0
Pakistan,2003,83244801092.7096,147703401.0
Panama,2003,13693981200.0,3209174.0
Peru,2003,58731030121.8671,26937738.0
Philippines,2003,83908206648.013,83031954.0
Palau,2003,152771900.0,19700.0
Papua New Guinea,2003,3536411824.2958,6010724.0
Poland,2003,217513049291.61,38204570.0
Pre-demographic dividend,2003,273152316379.121,603809871.0
Puerto Rico,2003,74827400000.0,3826095.0
"Korea, Dem. People’s Rep.",2003,164964195259.594,23538540.0
Portugal,2003,164964195259.594,10458821.0
Paraguay,2003,6588103836.34739,5607950.0
West Bank and Gaza,2003,3968000000.0,3154969.0
Pacific island small states,2003,4151877953.2139,2027212.0
Post-demographic dividend,2003,30473331657383.7,1035918962.0
French Polynesia,2003,3447543137.9415,248499.0
Qatar,2003,23533791208.7912,688586.0
Romania,2003,59867801204.8193,21574326.0
Russian Federation,2003,430347770731.787,144648257.0
Rwanda,2003,1846198770.58709,8680346.0
South Asia,2003,774466662240.006,1462906674.0
Saudi Arabia,2003,215807655253.333,22556425.0
Sudan,2003,17646503525.1743,29435944.0
Senegal,2003,6858952880.10003,10670990.0
Singapore,2003,97001377568.5914,4114826.0
Solomon Islands,2003,332738245.913215,446769.0
Sierra Leone,2003,1385810072.19319,5199549.0
El Salvador,2003,13243892200.0,5971535.0
San Marino,2003,1600451467.26862,28494.0
Somalia,2003,21188704081.2428,9836397.0
Serbia,2003,21188704081.2428,7480591.0
Sub-Saharan Africa (excluding high income),2003,466828481349.427,726057836.0
South Sudan,2003,165353558840.928,7501642.0
Sub-Saharan Africa,2003,467537613032.349,726140617.0
Small states,2003,165353558840.928,30838828.0
Sao Tome and Principe,2003,95544010.7819098,148372.0
Suriname,2003,1271196078.43137,488332.0
Slovak Republic,2003,46731767494.3567,5373374.0
Slovenia,2003,29697448108.2957,1995733.0
Sweden,2003,331108912605.271,8958229.0
Swaziland,2003,2197612701.09852,1087392.0
Sint Maarten (Dutch part),2003,705704816.042365,31472.0
Seychelles,2003,705704816.042365,82781.0
Syrian Arab Republic,2003,21828144686.0394,17415266.0
Turks and Caicos Islands,2003,2736666515.8294,23410.0
Chad,2003,2736666515.8294,9353201.0
East Asia & Pacific (IDA & IBRD countries),2003,2307975822711.5,1841494233.0
Europe & Central Asia (IDA & IBRD countries),2003,1254935693409.69,434924961.0
Togo,2003,1673690429.61609,5391401.0
Thailand,2003,152280653543.725,64554952.0
Tajikistan,2003,1554125530.8029,6576877.0
Turkmenistan,2003,5977560877.44013,4655741.0
Latin America & the Caribbean (IDA & IBRD countries),2003,1918465890720.12,530331985.0
Timor-Leste,2003,543358124.635932,960852.0
Middle East & North Africa (IDA & IBRD countries),2003,507822139212.328,292959567.0
Tonga,2003,202543202.004099,99789.0
South Asia (IDA & IBRD),2003,774466662240.006,1462906674.0
Sub-Saharan Africa (IDA & IBRD countries),2003,467537613032.349,726140617.0
Trinidad and Tobago,2003,11305459802.0683,1284052.0
Tunisia,2003,27453084982.5378,9939678.0
Turkey,2003,311823003531.215,66085803.0
Tuvalu,2003,18231078.5394643,9767.0
Tanzania,2003,11659129888.8021,37149072.0
Uganda,2003,6336696288.98214,26624820.0
Ukraine,2003,50132953288.203,47812950.0
Upper middle income,2003,5042892066065.59,2316548374.0
Uruguay,2003,12045631092.5353,3325637.0
United States,2003,11510670000000.0,290107933.0
Uzbekistan,2003,10128112401.4248,25567650.0
St. Vincent and the Grenadines,2003,481806296.296296,108350.0
"Venezuela, RB",2003,83620628582.1082,25868523.0
British Virgin Islands,2003,3453000000.0,22000.0
Virgin Islands (U.S.),2003,3453000000.0,108506.0
Vietnam,2003,39552513316.0734,82747662.0
Vanuatu,2003,314463144.04219,198964.0
World,2003,38882914196341.5,6359899296.0
Samoa,2003,338838639.378435,177662.0
Kosovo,2003,3355083116.58939,1703466.0
"Yemen, Rep.",2003,11777768086.8693,19462086.0
South Africa,2003,175256916996.047,47648727.0
Zambia,2003,4901839731.26571,11421984.0
Zimbabwe,2003,5727591800.0,12633897.0
Aruba,2004,2228279329.60894,98737.0
Afghanistan,2004,5285465685.86423,24118979.0
Angola,2004,19640853733.598,18865716.0
Albania,2004,7314865175.6199,3026939.0
Andorra,2004,2935659299.72684,76244.0
Arab World,2004,963862340514.09,309162029.0
United Arab Emirates,2004,147824370319.946,4087931.0
Argentina,2004,164657930452.787,38728696.0
Armenia,2004,3576615240.41616,3000612.0
American Samoa,2004,512000000.0,59264.0
Antigua and Barbuda,2004,919577148.148148,88257.0
Australia,2004,611904253805.662,20127400.0
Austria,2004,300904221504.842,8171966.0
Azerbaijan,2004,8680472168.51531,8306500.0
Burundi,2004,915257323.3961,7182451.0
Belgium,2004,370885026074.0,10421137.0
Benin,2004,4521424807.22519,7750004.0
Burkina Faso,2004,4838551099.70985,13030569.0
Bangladesh,2004,65108544250.0425,141307489.0
Bulgaria,2004,25957970922.4811,7716860.0
Bahrain,2004,13150166755.3191,829848.0
"Bahamas, The",2004,9055290000.0,322526.0
Bosnia and Herzegovina,2004,10022840634.9206,3781287.0
Belarus,2004,23144351851.8519,9730146.0
Belize,2004,1057845500.0,276089.0
Bermuda,2004,4484703000.0,63740.0
Bolivia,2004,8773451738.91129,8967741.0
Brazil,2004,669316654017.094,184738458.0
Barbados,2004,3514350000.0,273091.0
Brunei Darussalam,2004,7872333215.00414,359523.0
Bhutan,2004,702682018.976169,640282.0
Botswana,2004,8957467706.5354,1829330.0
Central African Republic,2004,1270080250.65268,4055036.0
Canada,2004,1023196003074.56,31995000.0
Central Europe and the Baltics,2004,762873141595.66,106466116.0
Switzerland,2004,394163688620.828,7389625.0
Channel Islands,2004,8553643354.08275,153170.0
Chile,2004,99210392857.6116,15973778.0
China,2004,1955347004963.27,1296075000.0
Cote d'Ivoire,2004,16554441846.5192,17997738.0
Cameroon,2004,17430933517.2998,16959081.0
"Congo, Dem. Rep.",2004,10297483481.223,53034217.0
"Congo, Rep.",2004,4648628921.36969,3605439.0
Colombia,2004,117074863821.85,42724163.0
Comoros,2004,368143118.68996,597228.0
Cabo Verde,2004,924318490.7598,467664.0
Costa Rica,2004,18529767934.4743,4187038.0
Caribbean small states,2004,43139861259.3286,6716373.0
Cuba,2004,38203000000.0,11266941.0
Curacao,2004,1012444074.07495,134192.0
Cayman Islands,2004,1012444074.07495,47299.0
Cyprus,2004,17422375000.0,1010410.0
Czech Republic,2004,119162172468.268,10197101.0
Germany,2004,2819245095604.67,82516260.0
Djibouti,2004,666072101.777505,770752.0
Dominica,2004,374771481.481481,70379.0
Denmark,2004,251373036671.062,5404523.0
Dominican Republic,2004,22692574473.3467,9102998.0
Algeria,2004,85324998813.604,32831096.0
East Asia & Pacific (excluding high income),2004,2682114103857.59,1880346879.0
Early-demographic dividend,2004,4083949567318.64,2648271523.0
East Asia & Pacific,2004,9646251736850.05,2115557365.0
Europe & Central Asia (excluding high income),2004,1325888721435.9,392625999.0
Europe & Central Asia,2004,15714335260075.4,870030756.0
Ecuador,2004,36591661000.0,13509647.0
"Egypt, Arab Rep.",2004,78845185293.4964,75381899.0
Euro area,2004,10144490451439.9,327682507.0
Eritrea,2004,1109054005.43971,3858623.0
Spain,2004,1069555500372.49,42921895.0
Estonia,2004,12059201242.236,1362550.0
Ethiopia,2004,10131187261.4421,74624405.0
European Union,2004,13798204365627.7,494162543.0
Fragile and conflict affected situations,2004,251771040833.792,373680882.0
Finland,2004,196768065557.487,5228172.0
Fiji,2004,2727507212.92556,818354.0
France,2004,2115742488204.62,62704895.0
Faroe Islands,2004,1683997930.26322,48143.0
"Micronesia, Fed. Sts.",2004,240097000.0,106577.0
Gabon,2004,7756293574.98077,1364205.0
United Kingdom,2004,2398555474185.28,59987905.0
Georgia,2004,5125363000.83472,4245000.0
Ghana,2004,8881368538.07671,20986536.0
Gibraltar,2004,1683997930.26322,31896.0
Guinea,2004,3666349049.42641,9490229.0
"Gambia, The",2004,578785951.428733,1398573.0
Guinea-Bissau,2004,531109356.165462,1350345.0
Equatorial Guinea,2004,4410764338.66733,724817.0
Greece,2004,240521260988.329,10955141.0
Grenada,2004,599118592.592593,102656.0
Greenland,2004,1825157316.68642,56911.0
Guatemala,2004,23965275995.7214,12796925.0
Guam,2004,3857000000.0,158099.0
Guyana,2004,785918769.587635,751652.0
High income,2004,35745670208082.2,1145971873.0
"Hong Kong SAR, China",2004,169099768875.193,6783500.0
Honduras,2004,8772194250.27021,7204153.0
Heavily indebted poor countries (HIPC),2004,211132332255.819,532385197.0
Croatia,2004,41574530815.5047,4439000.0
Haiti,2004,3537720277.49988,9119178.0
Hungary,2004,104066609517.928,10107146.0
IBRD only,2004,8003465737255.29,4166120812.0
IDA & IBRD total,2004,8588210201255.36,5361007554.0
IDA total,2004,584781801313.066,1194886742.0
IDA blend,2004,254742853363.796,394625729.0
Indonesia,2004,256836875295.452,223614649.0
IDA only,2004,329367023001.313,800261013.0
Isle of Man,2004,2758117365.04863,75341.0
India,2004,699688852930.276,1126135777.0
Not classified,2004,193870350136.578,4070262.0
Ireland,2004,193870350136.578,4070262.0
"Iran, Islamic Rep.",2004,190043433964.846,69617100.0
Iraq,2004,36627901762.063,26316609.0
Iceland,2004,13722824251.3004,292074.0
Israel,2004,135445033199.465,6809000.0
Italy,2004,1798314750434.57,57685327.0
Jamaica,2004,10150978154.5484,2728777.0
Jordan,2004,11411390409.0268,5535595.0
Japan,2004,4815148854362.11,127761000.0
Kazakhstan,2004,43151647002.6096,15012985.0
Kenya,2004,16095337093.8366,35074931.0
Kyrgyz Republic,2004,2211535311.62834,5104700.0
Cambodia,2004,5337833248.03924,13063377.0
Kiribati,2004,102367039.270481,90542.0
St. Kitts and Nevis,2004,502561629.62963,47971.0
"Korea, Rep.",2004,764880644710.649,48082519.0
Kuwait,2004,59440108585.0017,2207939.0
Latin America & Caribbean (excluding high income),2004,1952341915144.69,485921455.0
Lao PDR,2004,2366398119.8821,5664605.0
Lebanon,2004,20955223880.597,3863267.0
Liberia,2004,474700000.0,3176414.0
Libya,2004,33122307692.3077,5704759.0
St. Lucia,2004,893107210.788889,162251.0
Latin America & Caribbean,2004,2363196686484.87,553563090.0
Least developed countries: UN classification,2004,272973081494.539,735796583.0
Low income,2004,177432242316.62,519630935.0
Liechtenstein,2004,3454362685.96703,34596.0
Sri Lanka,2004,20662525941.2986,19372538.0
Lower middle income,2004,1812251016985.91,2439908661.0
Low & middle income,2004,8032162383298.49,5293853508.0
Lesotho,2004,1511236655.52047,1933728.0
Late-demographic dividend,2004,5105469775390.55,2102909369.0
Lithuania,2004,22649930576.2543,3377075.0
Luxembourg,2004,34685281847.5292,458095.0
Latvia,2004,14373269155.7174,2263122.0
"Macao SAR, China",2004,10585624890.9277,471453.0
St. Martin (French part),2004,59626020162.3816,27514.0
Morocco,2004,59626020162.3816,30179285.0
Monaco,2004,4110348444.49411,33314.0
Moldova,2004,2598231467.43671,3603945.0
Madagascar,2004,4363934494.37405,17802997.0
Maldives,2004,1226829562.5,310423.0
Middle East & North Africa,2004,1271214902549.4,342046777.0
Mexico,2004,782240601984.76,106995583.0
Marshall Islands,2004,131334600.0,52074.0
Middle income,2004,7856125990863.01,4774222573.0
"Macedonia, FYR",2004,5682719260.0763,2057047.0
Mali,2004,5444474268.42491,12391906.0
Malta,2004,6062780269.0583,401268.0
Myanmar,2004,10567354056.4049,48073707.0
Middle East & North Africa (excluding high income),2004,592919911444.815,301278295.0
Montenegro,2004,2073234417.68066,613353.0
Mongolia,2004,1992066808.09598,2496832.0
Northern Mariana Islands,2004,1210000000.0,65663.0
Mozambique,2004,6831808930.39816,20312705.0
Mauritania,2004,1833444740.37736,3042823.0
Mauritius,2004,6385695187.0102,1221003.0
Malawi,2004,3476094498.87517,12676038.0
Malaysia,2004,124749736842.105,25174109.0
North America,2004,13302608706074.6,324864038.0
Namibia,2004,6606858786.01174,2009228.0
New Caledonia,2004,2682347064.3642,228750.0
Niger,2004,3052898739.4678,13127012.0
Nigeria,2004,87845420504.485,135393616.0
Nicaragua,2004,5795568204.64532,5309703.0
Netherlands,2004,650532654581.574,16281779.0
Norway,2004,264357494659.388,4591910.0
Nepal,2004,7273938314.71988,25309449.0
Nauru,2004,7273938314.71988,10126.0
New Zealand,2004,103904537815.126,4087500.0
OECD members,2004,35296209406014.9,1189684724.0
Oman,2004,24763589076.723,2444751.0
Other small states,2004,151392852883.723,22600520.0
Pakistan,2004,97977766197.6724,150780300.0
Panama,2004,15013381700.0,3269541.0
Peru,2004,66768703497.5687,27273194.0
Philippines,2004,91371242495.8562,84678493.0
Palau,2004,164166000.0,19804.0
Papua New Guinea,2004,3927157866.96465,6161517.0
Poland,2004,255102252843.395,38182222.0
Pre-demographic dividend,2004,332155174676.975,621611464.0
Puerto Rico,2004,80322313000.0,3826878.0
"Korea, Dem. People’s Rep.",2004,189187437298.237,23729498.0
Portugal,2004,189187437298.237,10483861.0
Paraguay,2004,8033877360.41697,5703740.0
West Bank and Gaza,2004,4329200000.0,3236626.0
Pacific island small states,2004,4792908297.16062,2049025.0
Post-demographic dividend,2004,33858964549392.1,1041303140.0
French Polynesia,2004,3447543137.9415,251775.0
Qatar,2004,31734065934.0659,758855.0
Romania,2004,76216441462.1442,21451748.0
Russian Federation,2004,591016690742.798,144067054.0
Rwanda,2004,2088961968.93579,8818438.0
South Asia,2004,897926604901.35,1487975237.0
Saudi Arabia,2004,258742133333.333,23228890.0
Sudan,2004,21457470202.7839,30186341.0
Senegal,2004,8031344381.09898,10955944.0
Singapore,2004,114188557567.152,4166664.0
Solomon Islands,2004,375111894.932329,458324.0
Sierra Leone,2004,1448536630.8917,5439695.0
El Salvador,2004,13724810900.0,6000775.0
San Marino,2004,1877328035.75863,28866.0
Somalia,2004,24861483280.6339,10116228.0
Serbia,2004,24861483280.6339,7463157.0
Sub-Saharan Africa (excluding high income),2004,581411677698.042,745705643.0
South Sudan,2004,199321767992.854,7787655.0
Sub-Saharan Africa,2004,582254847876.02,745788118.0
Small states,2004,199321767992.854,31365918.0
Sao Tome and Principe,2004,104486043.47856,151969.0
Suriname,2004,1484092538.40527,493630.0
Slovak Republic,2004,57240535137.8197,5372280.0
Slovenia,2004,34470227453.9113,1997012.0
Sweden,2004,381705425301.746,8993531.0
Swaziland,2004,2770082791.50412,1095053.0
Sint Maarten (Dutch part),2004,839319927.272727,32488.0
Seychelles,2004,839319927.272727,82475.0
Syrian Arab Republic,2004,25086930693.0693,17806638.0
Turks and Caicos Islands,2004,4414929219.99649,25028.0
Chad,2004,4414929219.99649,9710043.0
East Asia & Pacific (IDA & IBRD countries),2004,2676685771471.55,1856577921.0
Europe & Central Asia (IDA & IBRD countries),2004,1622565505094.8,435247221.0
Togo,2004,1937074572.08687,5534598.0
Thailand,2004,172895476152.592,65002231.0
Tajikistan,2004,2076148695.50581,6712841.0
